1,1439,17528,0,1,36,0,25,3,0,9398,1,1063,10,15,5,10233,8383,20742,0,65,84,653,2,1429,156865,44255,2,168,58,2363,7,1,3894,11,997,8334,8100,1603,145,81,39,28,812,306,61,0,0,3,0,1055,183,0,0,0,0,0,0,0,85,0,430,0,0,0,129,172,252,0,2,57,14,0,457,1809,2368,0,0,0,188,0,0,90,1
4,16450,23230,0,3,8,23,6,330,0,987,1,4528,5,17,8862,5373,1114,2291,0,719,12038,17913,670,7646,44255,235282,277,118,249,2521,3,15,3188,15,2949,10719,7491,3131,264,126,18,254,2347,776,300,2,2,4,0,2929,1236,0,0,0,0,0,21,0,100,0,531,0,0,530,411,246,423,0,27,2506,793,21,861,2914,8263,1,1,4,239,0,0,233,4
717,57,117,14099,1,1340,40513,634,2661,15464,0,3786,25,1210,65,1959,33,0,0,7486,17202,1877,3415,36357,0,2,277,199741,3410,13681,0,0,709,1372,43,2373,683,1446,778,721,39,1,31,9,8,3,22,0,0,2,0,1,1,0,0,10,0,688,0,0,23,0,0,1,39,0,0,0,0,13,359,6,728,0,0,0,91,3,40,0,0,6,6,0
13261,6,307,121,66,4125,5931,7044,523,2958,471,2395,80,21628,142,39,167,111,162,1048,2583,139,2794,1673,17,168,118,3410,159184,14966,13,2019,14234,9224,11,1214,254,3954,511,3161,2050,21,3,8,2,0,1,0,0,0,0,0,0,0,0,4,0,101,0,2,1,3,0,0,3,0,0,0,0,1,29,0,60,3,0,0,8,1,0,0,0,0,5,4
4381,5,842,14,0,130,26837,606,227,184,0,24,12,3441,20,72,1174,0,3,60,30761,204,11282,597,0,58,249,13681,14966,147282,0,1,1080,7578,14,1016,344,1962,716,292,27,0,8,1,1,0,0,0,0,0,0,0,0,0,0,2,0,55,0,0,1,0,0,0,1,0,0,0,0,1,43,0,61,0,0,1,8,0,4,0,0,0,2,0
0,2,0,0,0,0,0,0,0,0,1895,0,3130,0,0,0,3,316,52,0,0,0,0,0,410,2363,2521,0,13,0,2167,2,0,190,0,2,462,319,2,9,2,14,0,123,19,1,0,0,2,0,5,0,0,0,0,0,0,0,0,39,0,180,0,0,0,0,31,10,0,0,0,0,0,54,148,107,0,0,0,56,0,0,10,0
0,0,0,0,826,2418,0,2939,0,14,38,15,17,712,11,0,0,7,5,0,0,0,0,1,0,7,3,0,2019,1,2,4616,0,1771,0,19,8,191,15,244,3071,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
323,2,39,16,0,51,809,84,137,244,0,77,0,250,7,7,20,0,0,108,240,34,290,367,0,1,15,709,14234,1080,0,0,10099,1944,8,185,16,401,86,73,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,0,0,0,1,0,0,0,0,1,0
268,195,2073,46,216,1849,1415,1508,206,1134,13510,1580,2327,1960,141,148,9107,1596,5255,347,5830,235,9232,691,457,3894,3188,1372,9224,7578,190,1771,1944,55808,101,2228,2850,25268,2695,3250,2766,583,13,183,46,30,5,1,6,1,96,33,0,1,0,0,0,43,0,35,0,112,0,3,18,8,6,8,0,2,87,30,24,72,86,212,3,0,0,15,0,0,23,24
0,2,12,0,186,1,5,2,0,1,0,5,61,1,1636,8,17,0,2,0,77,15,57,10,0,11,15,43,11,14,0,0,8,101,268670,4119,895,605,1069,803,157,3,1109,265,260,787,543,48,1,0,1,0,0,30,0,0,0,0,0,0,0,0,1,125,0,5,0,1,0,0,11,7,0,0,0,0,0,1,1,0,0,0,28,23354
128,231,1766,21,24,221,862,136,536,319,37,555,2817,228,397,853,1268,27,299,144,3031,829,5355,1225,23,997,2949,2373,1214,1016,2,19,185,2228,4119,34813,29461,8611,5677,14346,1188,471,1429,208,148,313,337,21,15,1,59,20,47,9,3,14,3,139,5,0,53,0,5,38,48,5,0,0,6,4,273,20,265,3,11,99,67,10,6,0,0,1,154,1102
16,1066,4307,0,6,45,48,35,85,3,4824,16,3074,34,118,1548,3571,1370,2352,3,1642,1592,5880,425,965,8334,10719,683,254,344,462,8,16,2850,895,29461,29022,23187,13530,1220,728,1020,263,923,229,193,39,7,21,0,459,339,0,6,0,2,0,28,0,194,0,508,0,7,233,118,42,83,0,58,624,291,112,227,596,1736,43,4,12,92,0,1,86,212
191,563,3862,30,4,1676,1223,1125,219,944,6028,1461,2509,1153,358,503,7801,2031,5166,370,3018,600,8351,796,606,8100,7491,1446,3954,1962,319,191,401,25268,605,8611,23187,38340,19407,9615,2351,2256,61,326,92,83,19,4,13,0,265,94,0,2,2,0,2,56,0,33,0,154,0,11,56,23,31,36,0,1,200,36,16,107,258,605,2,1,0,35,0,0,53,123
49,226,1916,15,16,105,352,67,86,148,104,202,1974,79,204,454,2197,92,689,85,1831,470,4782,329,28,1603,3131,778,511,716,2,15,86,2695,1069,5677,13530,19407,6795,3417,3106,1090,154,159,123,179,83,16,6,0,80,29,0,8,2,0,0,15,0,0,0,1,0,25,30,6,1,2,0,0,156,16,9,12,34,174,0,1,2,0,0,0,30,502
54,14,132,37,2816,4305,649,1229,3530,900,201,6267,660,1179,14469,153,90,59,100,238,807,193,1160,1456,10,145,264,721,3161,292,9,244,73,3250,803,14346,1220,9615,3417,33977,3905,59,149,37,36,124,154,6,0,1,1,0,55,3,0,8,0,175,3,0,54,0,0,23,3,0,0,0,12,0,31,4,452,1,0,1,55,3,0,0,0,2,8,529
4,11,75,0,1430,2080,32,1313,4,46,124,42,1798,360,67,21,75,28,35,9,101,20,197,25,4,81,126,39,2050,27,2,3071,7,2766,157,1188,728,2351,3106,3905,3841,213,30,31,15,43,11,2,3,0,1,1,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,1,19,89
1,0,1,0,0,25,0,15,0,0,1770,2,2456,4,1,0,2,23,4,0,5,0,7,1,788,39,18,1,21,0,14,7,0,583,3,471,1020,2256,1090,59,213,549,38,102,38,41,2,7,12,0,0,0,0,0,0,0,0,0,0,41,0,85,0,0,0,0,1,0,0,0,0,0,0,45,4,7,0,2,1,2,0,0,46,1
0,167,46,6,7,0,6,0,153,1,0,14,305,2,41,72,7,0,3,7,21,359,36,188,13,28,254,31,3,8,0,1,1,13,1109,1429,263,61,154,149,30,38,32900,33849,9468,8516,10664,772,302,175,645,1487,99,18,368,839,274,399,234,59,551,18,516,164,784,1075,81,624,38,2207,1059,4980,1241,61,1086,3261,2341,929,998,12,11,231,4112,4519
0,526,250,0,10,0,0,1,3,0,558,0,1072,0,39,139,150,114,85,0,15,482,162,22,780,812,2347,9,8,1,123,0,0,183,265,208,923,326,159,37,31,102,33849,37286,23441,14898,958,406,1722,21,1963,3499,3,12,49,59,73,45,1,4925,20,4156,74,38,796,2514,2392,3463,0,971,1356,5603,201,1131,9126,9312,356,152,226,1446,20,8,3536,929
0,211,70,0,7,1,0,0,42,0,73,0,361,2,33,35,35,28,24,0,5,200,19,49,248,306,776,8,2,1,19,0,0,46,260,148,229,92,123,36,15,38,9468,23441,38931,24877,8833,2133,3545,565,844,2277,159,19,1621,1721,1384,210,891,6229,1253,1965,2622,442,418,5058,2839,6058,121,4619,785,9110,1023,511,7218,5893,2150,3165,3406,639,120,925,24522,905
0,127,39,0,14,1,0,0,16,0,1,0,254,0,73,34,7,0,2,0,3,164,10,17,14,61,300,3,0,0,1,0,0,30,787,313,193,83,179,124,43,41,8516,14898,24877,10662,5277,3157,728,120,464,1398,53,10,256,501,193,107,172,113,149,42,311,78,414,1501,138,802,17,2092,561,4916,444,55,1224,2883,1022,516,955,23,27,154,3711,1642
0,3,0,6,8,0,6,1,297,3,0,36,17,0,46,3,2,0,0,15,0,58,2,247,0,0,2,22,1,0,0,0,0,5,543,337,39,19,83,154,11,2,10664,958,8833,5277,31733,2723,15,167,12,92,131,3424,4230,823,2216,3071,1116,151,6508,10,2328,16121,122,53,97,117,172,542,171,776,1602,7,110,152,781,2823,314,11,282,98,2414,1145
0,0,1,0,1,0,0,0,0,0,0,0,28,0,4,1,0,0,0,0,0,12,0,1,0,0,2,0,0,0,0,0,0,1,48,21,7,4,16,6,2,7,772,406,2133,3157,2723,3247,75,7,3,41,2,745,1880,35,1600,7,38,22,30,3,500,54,41,15,10,6,3,84,32,247,30,4,16,72,58,2624,36,1,4231,9,2961,94
0,0,0,0,0,0,0,0,0,0,33,0,112,0,0,0,0,0,0,0,0,0,0,0,42,3,4,0,0,0,2,1,0,6,1,15,21,13,6,0,3,12,302,1722,3545,728,15,75,1469,0,3,1,0,1,4,0,6,0,0,2965,1,5274,2,1,1,1,45,0,0,0,1,2,0,618,69,72,0,12,1,88,4,0,1682,4
0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,12,0,20,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,175,21,565,120,167,7,0,31084,1,96,109,0,125,11952,434,132,378,4,252,0,12657,15,4,7,1,0,56,1491,42,1172,470,0,1,13,1084,15446,5491,0,0,381,537,0
0,2160,255,0,1,0,0,0,3,0,11,0,19,0,0,6,260,13,108,0,1,65,18,0,515,1055,2929,0,0,0,5,0,0,96,1,59,459,265,80,1,1,0,645,1963,844,464,12,3,3,1,14976,1131,0,0,0,1,0,251,0,21,2,287,2,0,266,800,30,403,0,51,6059,510,117,3936,2067,18618,24,3,17,34,0,0,285,9
0,395,250,0,1,0,0,0,1,0,0,0,1,0,0,16,79,0,15,0,0,176,34,2,13,183,1236,1,0,0,0,0,0,33,0,20,339,94,29,0,1,0,1487,3499,2277,1398,92,41,1,96,1131,79718,0,1,0,114,0,15,0,6,0,4,24,0,200,4050,5,400,0,1444,739,29829,41,36,12934,32516,247,59,546,1,0,6,646,21
0,0,0,0,0,0,0,0,160,0,0,25,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,55,0,0,99,3,159,53,131,2,0,109,0,0,45540,0,342,315,129,171,7026,0,4228,0,192,9,0,0,0,0,28836,13,3,3,8938,0,0,0,7886,276,42,0,0,44,95,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,9,6,2,8,3,1,0,18,12,19,10,3424,745,1,0,0,1,0,1195,1036,2,534,45,0,4,21,0,11,2833,2,0,2,0,1,1,2,8,6,0,0,2,2,51,2,0,559,0,84,213
0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,368,49,1621,256,4230,1880,4,125,0,0,342,1036,84338,1377,20893,33,20745,74,8742,7,4001,2803,0,1,38,21,521,10,1,3,411,1,14,1,1061,4072,41,2,1528,25,1590,2
1,0,0,0,0,0,5,0,148,0,0,10,0,0,2,0,0,0,0,0,0,37,0,213,0,0,0,10,4,2,0,0,0,0,0,14,2,0,0,8,0,0,839,59,1721,501,823,35,0,11952,1,114,315,2,1377,167698,5078,680,14390,1,360,0,12613,65,19,9,0,0,108,3736,176,1813,2922,0,0,15,33528,4772,21691,0,4,680,1207,11
0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,274,73,1384,193,2216,1600,6,434,0,0,129,534,20893,5078,51080,44,4387,79,887,6,24995,474,0,0,45,41,87,84,1,24,251,3,32,4,711,5567,260,5,2195,44,1560,2
17,6,2,70,0,11,231,11,3885,64,0,112,0,22,10,27,0,0,0,154,47,961,16,2173,0,0,21,688,101,55,0,0,19,43,0,139,28,56,15,175,0,0,399,45,210,107,3071,7,0,132,251,15,171,45,33,680,44,26208,97,0,2520,0,101,1680,246,8,0,0,54,113,8671,112,22231,4,0,354,1608,336,306,0,0,123,176,4
0,0,0,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,234,1,891,172,1116,38,0,378,0,0,7026,0,20745,14390,4387,97,174687,0,9428,0,3691,275,0,0,0,0,15481,16,1,6,2099,0,0,0,14934,1129,93,0,3,93,623,0
0,5,0,0,0,0,0,0,0,0,236,0,337,0,0,0,0,22,8,0,0,0,0,0,376,85,100,0,2,0,39,0,0,35,0,0,194,33,0,0,1,41,59,4925,6229,113,151,22,2965,4,21,6,0,4,74,1,79,0,0,67262,10,12294,87,21,0,122,13629,3320,0,1,1,17,0,750,7123,521,0,282,0,2460,44,2,11890,0
0,0,0,11,0,0,6,0,237,2,0,25,0,0,0,0,0,0,0,46,0,1,0,358,0,0,0,23,1,1,0,0,0,0,0,53,0,0,0,54,0,0,551,20,1253,149,6508,30,1,252,2,0,4228,21,8742,360,887,2520,9428,10,107534,0,1457,3999,0,0,1,5,30665,7,10,5,8200,0,3,0,1040,1278,28,0,0,62,817,12
0,8,0,0,0,1,0,0,0,0,726,0,1207,0,0,0,2,113,24,0,0,0,0,0,1697,430,531,0,3,0,180,0,0,112,0,0,508,154,1,0,1,85,18,4156,1965,42,10,3,5274,0,287,4,0,0,7,0,6,0,0,12294,0,46433,9,1,0,12,324,127,0,0,7,2,0,11127,1613,8265,0,47,0,3696,10,0,1282,0
0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,516,74,2622,311,2328,500,2,12657,2,24,192,11,4001,12613,24995,101,3691,87,1457,9,75516,390,0,1,43,53,151,628,18,327,455,2,39,3,1098,16803,1514,2,634,258,3610,11
0,0,0,0,1,0,0,0,13,0,0,0,2,0,25,0,1,0,0,1,0,0,0,12,0,0,0,1,0,0,0,0,0,3,125,38,7,11,25,23,2,0,164,38,442,78,16121,54,1,15,0,0,9,2833,2803,65,474,1680,275,21,3999,1,390,12965,3,0,13,9,36,13,14,17,283,1,8,1,45,466,12,2,20,6,292,1052
0,49,39,0,0,0,1,0,17,0,0,0,0,0,0,408,2,0,0,0,43,1170,233,96,0,0,530,39,3,1,0,0,0,18,0,48,233,56,30,3,1,0,784,796,418,414,122,41,1,4,266,200,0,2,0,19,0,246,0,0,0,0,0,3,51729,38,0,0,0,5533,10230,9039,8542,5,4,8077,1858,28,93,0,0,6,112,7
0,175,34,0,0,0,0,0,0,0,1,0,4,0,2,1,31,0,8,0,0,13,0,0,19,129,411,0,0,0,0,0,0,8,5,5,118,23,6,0,0,0,1075,2514,5058,1501,53,15,1,7,800,4050,0,0,1,9,0,8,0,122,0,12,1,0,38,37744,73,10841,0,1315,210,17256,7,76,5094,4588,37,18,538,6,0,3,6132,13
0,2,0,0,0,0,0,0,0,0,78,0,108,0,0,0,0,47,16,0,0,0,0,0,162,172,246,0,0,0,31,0,0,6,0,0,42,31,1,0,0,1,81,2392,2839,138,97,10,45,1,30,5,0,2,38,0,45,0,0,13629,1,324,43,13,0,73,15560,4995,0,0,2,9,0,244,6902,498,0,143,0,589,13,0,2599,0
0,73,1,0,0,0,0,0,0,0,21,0,27,0,0,0,7,19,24,0,0,0,0,0,155,252,423,0,0,0,10,0,0,8,1,0,83,36,2,0,0,0,624,3463,6058,802,117,6,0,0,403,400,0,0,21,0,41,0,0,3320,5,127,53,9,0,10841,4995,41214,0,53,13,366,0,252,17489,2371,0,99,15,141,10,0,6085,2
0,0,0,0,0,0,0,0,46,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,38,0,121,17,172,3,0,56,0,0,28836,1,521,108,87,54,15481,0,30665,0,151,36,0,0,0,0,23303,3,1,0,1990,0,0,0,2416,135,15,0,0,20,60,0
0,10,2,0,0,0,1,0,21,0,0,0,0,0,0,55,0,0,0,0,18,220,9,44,0,2,27,13,1,1,0,0,0,2,0,4,58,1,0,0,0,0,2207,971,4619,2092,542,84,0,1491,51,1444,13,1,10,3736,84,113,16,1,7,0,628,13,5533,1315,0,53,3,141405,722,43819,1808,3,70,791,16571,909,32970,0,0,138,6185,34
1,1216,376,0,0,0,48,0,201,0,1,0,0,1,1,869,82,0,5,2,264,5370,726,699,16,57,2506,359,29,43,0,0,4,87,11,273,624,200,156,31,4,0,1059,1356,785,561,171,32,1,42,6059,739,3,2,1,176,1,8671,1,1,10,7,18,14,10230,210,2,13,1,722,35927,2778,11224,119,103,11022,1518,125,340,1,0,34,248,13
0,200,115,0,1,0,0,0,10,0,0,0,0,0,0,218,13,0,0,0,9,1019,127,24,3,14,793,6,0,0,0,0,0,30,7,20,291,36,16,4,0,0,4980,5603,9110,4916,776,247,2,1172,510,29829,3,8,3,1813,24,112,6,17,5,2,327,17,9039,17256,9,366,0,43819,2778,185778,1082,16,1522,18717,3629,985,8691,1,0,163,7359,84
8,8,1,79,0,0,183,1,2468,12,0,221,1,2,19,168,0,0,0,292,128,763,60,4834,0,0,21,728,60,61,0,0,25,24,0,265,112,16,9,452,1,0,1241,201,1023,444,1602,30,0,470,117,41,8938,6,411,2922,251,22231,2099,0,8200,0,455,283,8542,7,0,0,1990,1808,11224,1082,121047,0,0,392,35094,1508,1307,0,1,368,737,23
0,69,3,0,0,0,0,0,0,0,235,0,421,0,0,1,9,81,45,0,0,1,0,0,1556,457,861,0,3,0,54,1,0,72,0,3,227,107,12,1,0,45,61,1131,511,55,7,4,618,0,3936,36,0,0,1,0,3,4,0,750,0,11127,2,1,5,76,244,252,0,3,119,16,0,10820,1972,6480,0,13,0,636,4,0,199,1
0,472,22,0,0,0,0,0,0,0,243,0,495,0,0,0,73,212,199,0,0,2,0,0,1049,1809,2914,0,0,0,148,0,0,86,0,11,596,258,34,0,0,4,1086,9126,7218,1224,110,16,69,1,2067,12934,0,0,14,0,32,0,0,7123,3,1613,39,8,4,5094,6902,17489,0,70,103,1522,0,1972,161300,34669,1,94,39,3973,11,1,3268,5
0,2354,962,0,0,0,0,0,3,0,174,0,349,0,1,120,418,116,249,0,5,1170,229,13,1271,2368,8263,0,0,1,107,0,0,212,0,99,1736,605,174,1,2,7,3261,9312,5893,2883,152,72,72,13,18618,32516,0,2,1,15,4,354,0,521,0,8265,3,1,8077,4588,498,2371,0,791,11022,18717,392,6480,34669,228012,155,25,263,1295,3,4,1668,23
0,2,1,0,0,0,10,0,414,0,0,15,0,0,0,54,0,0,0,4,34,327,4,509,0,0,1,91,8,8,0,0,0,3,0,67,43,2,0,55,0,0,2341,356,2150,1022,781,58,0,1084,24,247,7886,2,1061,33528,711,1608,14934,0,1040,0,1098,45,1858,37,0,0,2416,16571,1518,3629,35094,0,1,155,201682,2049,15172,0,0,559,1408,19
