55,142,302,13,0,16,304,79,245,50,256,8,262,120,2,360,158,75,111,19,168,366,790,621,377,723,2367,507,163,251,61,2,32,196,1891,814,487,484,612,216,52,34,9233,46297,65619,24095,2728,7529,8590,1173,786,2474,155,131,931,3534,3045,625,928,15626,606,4707,3500,162,2830,3543,3860,6582,274,5640,1557,12916,2866,1014,14819,16503,2679,8398,6944,652,701,1273,44850,2797
16,70,191,4,1,6,102,24,76,21,32,5,53,38,1,234,86,14,38,6,182,222,593,192,35,224,1005,173,79,111,5,0,14,122,3825,932,842,703,392,279,121,31,6651,16713,24095,2526,1955,3090,477,305,249,1038,38,12,107,1121,341,182,170,817,82,456,447,13,1343,823,386,987,51,1618,660,5191,752,61,2754,5299,821,932,1757,38,33,202,1771,3893
60,8,24,196,0,56,306,129,713,231,2,356,10,135,48,44,14,2,3,224,57,56,132,717,4,17,81,511,141,126,0,2,16,76,1147,586,191,201,169,449,40,10,9840,986,2728,1955,16992,3319,82,319,28,83,322,7417,7633,1094,5830,2769,1411,197,4547,82,1942,18182,271,36,24,43,538,314,230,679,2211,11,124,413,867,1924,422,4,710,66,1295,1181
14,4,12,8,0,3,62,10,38,12,2,3,11,30,1,24,10,0,1,6,26,26,51,138,2,11,66,120,46,37,3,0,7,22,412,146,57,79,62,39,18,3,2793,1706,7529,3090,3319,3297,1068,158,18,63,52,2152,1266,418,4364,104,321,1583,213,689,1650,193,161,48,23,35,97,236,125,560,507,2,116,439,342,4061,306,5,5476,105,1816,671
0,1,0,0,0,1,3,0,4,0,28,0,69,1,1,0,0,4,4,1,1,1,2,5,67,7,25,6,0,2,12,1,1,3,44,29,25,27,15,2,8,14,551,2942,8590,477,82,1068,2543,8,51,6,1,17,32,19,173,5,11,8792,11,6258,80,7,10,6,70,16,4,6,13,28,20,2298,308,241,9,128,14,100,46,3,452,39
36,2,14,22,0,11,228,64,177,51,2,8,2,83,3,19,2,0,0,20,52,34,30,409,0,3,19,373,144,138,0,0,27,48,41,237,20,103,15,40,8,0,893,115,1173,305,319,158,8,14110,13,149,145,5,277,10376,2116,487,567,28,165,15,17230,35,126,46,5,16,152,222,186,424,2287,3,60,138,1734,16385,4800,0,19,477,957,141
1,761,188,1,0,1,3,2,24,3,62,0,62,2,0,27,150,22,79,0,11,56,89,23,233,447,2590,16,7,12,12,0,1,53,37,80,209,151,46,5,1,6,394,1455,786,249,28,18,51,13,9513,467,3,0,3,62,7,633,4,266,7,290,22,15,502,298,250,430,1,78,6916,334,313,3025,2954,21796,67,37,84,43,1,1,321,57
10,277,791,0,0,0,36,5,38,2,8,0,11,7,0,227,310,4,52,0,95,301,874,59,6,442,3338,73,16,65,1,0,1,155,121,341,437,455,173,42,14,4,1603,4053,2474,1038,83,63,6,149,467,53743,9,1,24,2289,91,34,33,38,2,21,181,3,840,5094,72,723,7,1665,664,22833,208,7,14860,19234,1208,85,1508,1,2,5,879,177
25,0,0,229,0,48,233,141,504,222,0,125,0,107,14,1,2,0,0,211,2,10,2,609,0,1,3,418,71,23,0,0,7,26,6,96,8,33,3,115,5,0,192,15,155,38,322,52,1,145,3,9,26886,3,705,705,599,387,11511,8,2925,1,612,151,10,1,1,2,36669,15,6,23,4607,0,1,9,10993,194,41,0,2,4,79,30
0,0,0,0,0,0,1,1,3,3,0,1,0,0,2,0,0,0,0,1,1,0,1,6,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,35,15,131,12,7417,2152,17,5,0,1,3,6482,9726,16,4229,50,23,24,36,4,1024,4631,1,0,1,2,5,0,1,2,29,0,0,4,10,2605,3,1,4050,2,305,2
15,0,1,57,0,13,133,64,120,67,1,32,2,41,7,4,0,0,1,71,5,5,5,224,1,0,6,174,37,27,0,0,8,10,9,44,2,16,7,40,2,0,408,80,931,107,7633,1266,32,277,3,24,705,9726,101853,1997,30323,128,36710,96,12973,28,4420,8354,9,1,7,4,3141,28,12,46,840,2,32,29,1942,3033,74,4,1839,14,670,44
173,11,59,177,2,81,911,338,865,318,1,91,6,424,14,154,26,0,2,187,156,169,310,1842,2,13,216,1596,532,466,0,1,88,221,140,843,93,434,89,207,54,1,2938,651,3534,1121,1094,418,19,10376,62,2289,705,16,1997,140505,8794,2066,11936,75,412,23,17273,250,925,561,14,116,437,3959,718,7065,11264,7,425,1808,36626,3282,15797,1,47,142,1873,441
47,1,6,83,0,37,342,125,215,144,6,51,5,151,6,6,6,1,1,72,15,28,21,609,3,2,10,481,159,113,1,0,23,43,31,215,15,96,12,82,19,0,1079,264,3045,341,5830,4364,173,2116,7,91,599,4229,30323,8794,140939,379,12713,395,3930,127,43268,1968,95,24,44,25,1567,142,92,293,2496,8,111,137,2467,8543,570,15,5708,51,2576,134
120,7,17,255,0,64,743,226,3279,257,3,161,11,318,33,80,12,0,3,213,123,189,157,1861,5,9,73,1213,403,353,1,3,79,169,86,559,75,291,41,266,30,2,1118,150,625,182,2769,104,5,487,633,34,387,50,128,2066,379,17905,313,20,2662,18,829,3653,465,21,4,12,205,219,7208,250,18185,55,57,542,1819,954,1241,1,5,153,392,129
34,1,2,216,1,55,275,161,402,279,0,117,1,162,13,6,0,0,0,191,1,11,12,677,1,0,9,471,100,49,0,1,12,40,23,183,7,64,14,120,13,0,844,66,928,170,1411,321,11,567,4,33,11511,23,36710,11936,12713,313,162878,53,16266,17,5034,733,31,10,7,10,21379,58,37,97,2380,0,18,56,17789,1216,126,1,45,16,497,96
0,11,8,0,0,0,3,3,9,1,1436,0,1360,5,0,5,16,145,94,1,2,8,10,14,1763,630,825,3,4,4,263,2,0,99,63,31,619,338,32,4,2,217,964,11031,15626,817,197,1583,8792,28,266,38,8,24,96,75,395,20,53,90654,49,34349,344,19,33,239,14848,3701,16,42,59,105,60,5174,26461,4418,30,700,44,6556,143,6,11018,90
37,2,2,226,1,87,300,168,627,334,1,282,1,162,24,2,0,1,0,333,4,10,3,789,0,1,6,500,101,54,0,1,13,24,18,193,11,50,6,302,8,0,346,39,606,82,4547,213,11,165,7,2,2925,36,12973,412,3930,2662,16266,49,86941,7,1655,5279,10,2,3,5,37573,5,24,15,5218,1,13,12,719,656,43,0,30,8,305,48
1,6,12,0,0,1,0,0,3,0,1338,0,1503,1,0,1,7,137,59,0,4,6,9,9,1446,472,551,4,5,0,219,2,1,74,46,94,524,343,43,7,24,238,2002,6121,4707,456,82,689,6258,15,290,21,1,4,28,23,127,18,17,34349,7,59665,83,3,19,16,777,105,5,27,46,69,23,11207,5937,12664,19,182,16,11017,37,3,1410,63
77,5,7,66,0,27,467,140,297,124,3,26,7,164,8,25,3,0,1,85,51,46,41,881,2,7,23,673,226,221,0,0,44,80,56,350,31,146,24,100,30,1,1605,287,3500,447,1942,1650,80,17230,22,181,612,1024,4420,17273,43268,829,5034,344,1655,83,116155,418,166,37,50,26,1072,262,202,535,3889,10,129,203,3243,24348,1775,20,2184,269,3835,218
